Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	 15	0.969166350592089	1	3	12	1897	2932	0.509894736842105
GO:0043292	contractile fiber	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0043295	glutathione binding	  9	0.0221782251673199	0.562734580302472	7	2	1893	2942	1.98292397660819
GO:0043296	apical junction complex	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0043306	positive regulation of mast cell degranulation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0043325	phosphatidylinositol-3,4-bisphosphate binding	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0043353	enucleate erythrocyte differentiation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0043388	positive regulation of DNA binding	 16	0.447143882954465	1	7	9	1893	2935	1.11539473684211
GO:0043392	negative regulation of DNA binding	 14	0.286202413088633	1	7	7	1893	2937	1.27473684210526
GO:0043393	regulation of protein binding	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0043394	proteoglycan binding	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0043395	heparan sulfate proteoglycan binding	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0043401	steroid hormone mediated signaling pathway	 20	0.995662993141759	1	3	17	1897	2927	0.382421052631579
GO:0043403	skeletal muscle tissue regeneration	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0043406	positive regulation of MAP kinase activity	 16	0.261993676791498	1	8	8	1892	2936	1.27473684210526
GO:0043407	negative regulation of MAP kinase activity	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0043408	regulation of MAPK cascade	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0043409	negative regulation of MAPK cascade	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0043410	positive regulation of MAPK cascade	 38	0.676680939762146	1	14	24	1886	2920	0.939279778393352
GO:0043422	protein kinase B binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0043425	bHLH transcription factor binding	 15	0.999437770748635	1	1	14	1899	2930	0.169964912280702
GO:0043433	negative regulation of DNA-binding transcription factor activity	 28	0.568764509484717	1	11	17	1889	2927	1.00157894736842
GO:0043434	response to peptide hormone	 37	0.629629885941057	1	14	23	1886	2921	0.964665718349929
GO:0043473	pigmentation	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0043484	regulation of RNA splicing	 19	0.998985874832772	1	2	17	1898	2927	0.268365650969529
GO:0043488	regulation of mRNA stability	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0043491	protein kinase B signaling	 15	0.0844379316908582	0.790509169841492	9	6	1891	2938	1.52968421052632
GO:0043507	positive regulation of JUN kinase activity	 13	0.625418099277554	1	5	8	1895	2936	0.980566801619433
GO:0043508	negative regulation of JUN kinase activity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0043522	leucine zipper domain binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0043523	regulation of neuron apoptotic process	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0043524	negative regulation of neuron apoptotic process	 55	0.395021427452062	1	23	32	1877	2912	1.06614354066986
GO:0043525	positive regulation of neuron apoptotic process	 25	0.544010903471796	1	10	15	1890	2929	1.01978947368421
GO:0043531	ADP binding	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0043534	blood vessel endothelial cell migration	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043536	positive regulation of blood vessel endothelial cell migration	 15	0.00779039262835021	0.368545497418106	11	4	1889	2940	1.86961403508772
GO:0043537	negative regulation of blood vessel endothelial cell migration	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0043539	protein serine/threonine kinase activator activity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0043542	endothelial cell migration	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0043546	molybdopterin cofactor binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0043547	positive regulation of GTPase activity	 86	0.918890012635848	1	28	58	1872	2886	0.830061199510404
GO:0043548	phosphatidylinositol 3-kinase binding	 13	0.817028054319387	1	4	9	1896	2935	0.784453441295547
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043586	tongue development	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0043588	skin development	 20	0.112477934287839	0.929757118105124	11	9	1889	2935	1.40221052631579
GO:0043589	skin morphogenesis	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0043621	protein self-association	 24	0.983953223035519	1	5	19	1895	2925	0.531140350877193
GO:0043627	response to estrogen	 31	0.193055201806107	1	15	16	1885	2928	1.23361629881155
GO:0043651	linoleic acid metabolic process	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0043653	mitochondrial fragmentation involved in apoptotic process	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0043666	regulation of phosphoprotein phosphatase activity	 19	0.667415580666289	1	7	12	1893	2932	0.939279778393352
GO:0043679	axon terminus	 31	0.960611045507694	1	8	23	1892	2921	0.657928692699491
GO:0043922	negative regulation by host of viral transcription	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0043923	positive regulation by host of viral transcription	 10	0.15331148914129	1	6	4	1894	2940	1.52968421052632
GO:0043928	exonucleolytic catabolism of deadenylated mRNA	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0043950	positive regulation of cAMP-mediated signaling	  7	1	1	0	7	1900	2937	0
GO:0043966	histone H3 acetylation	 12	0.0508393666076445	0.700531030233308	8	4	1892	2940	1.69964912280702
GO:0043967	histone H4 acetylation	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0043968	histone H2A acetylation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043981	histone H4-K5 acetylation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043982	histone H4-K8 acetylation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043984	histone H4-K16 acetylation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0044030	regulation of DNA methylation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0044183	protein folding chaperone	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0044212	transcription regulatory region DNA binding	 94	0.996546453336586	1	25	69	1875	2875	0.678051511758119
GO:0044255	cellular lipid metabolic process	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0044291	cell-cell contact zone	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0044295	axonal growth cone	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0044297	cell body	 53	0.220442291262246	1	24	29	1876	2915	1.15447864945382
GO:0044306	neuron projection terminus	  8	1	1	0	8	1900	2936	0
GO:0044319	wound healing, spreading of cells	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0044320	cellular response to leptin stimulus	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0044321	response to leptin	  6	1	1	0	6	1900	2938	0
GO:0044325	ion channel binding	 45	0.74304827111028	1	16	29	1884	2915	0.906479532163743
GO:0044331	cell-cell adhesion mediated by cadherin	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0044342	type B pancreatic cell proliferation	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0044344	cellular response to fibroblast growth factor stimulus	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0044389	ubiquitin-like protein ligase binding	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0044548	S100 protein binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0044615	nuclear pore nuclear basket	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0044754	autolysosome	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0044772	mitotic cell cycle phase transition	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0044782	cilium organization	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0044798	nuclear transcription factor complex	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0044849	estrous cycle	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0044853	plasma membrane raft	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0045010	actin nucleation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0045019	negative regulation of nitric oxide biosynthetic process	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0045022	early endosome to late endosome transport	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0045055	regulated exocytosis	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0045070	positive regulation of viral genome replication	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0045071	negative regulation of viral genome replication	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0045080	positive regulation of chemokine biosynthetic process	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0045087	innate immune response	 91	0.870362813873971	1	31	60	1869	2884	0.868502024291498
GO:0045088	regulation of innate immune response	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0045089	positive regulation of innate immune response	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0045095	keratin filament	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0045104	intermediate filament cytoskeleton organization	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0045109	intermediate filament organization	  9	0.988740560601839	1	1	8	1899	2936	0.28327485380117
GO:0045111	intermediate filament cytoskeleton	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0045116	protein neddylation	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0045120	pronucleus	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0045121	membrane raft	 82	0.222380233259276	1	36	46	1864	2898	1.1192811296534
GO:0045132	meiotic chromosome segregation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045165	cell fate commitment	 19	0.973387622935646	1	4	15	1896	2929	0.536731301939058
GO:0045171	intercellular bridge	 21	0.446954511259723	1	9	12	1891	2932	1.09263157894737
GO:0045176	apical protein localization	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0045177	apical part of cell	 42	0.168180535363434	1	20	22	1880	2922	1.2140350877193
GO:0045178	basal part of cell	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0045182	translation regulator activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0045184	establishment of protein localization	 19	0.30698172714204	1	9	10	1891	2934	1.20764542936288
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0045198	establishment of epithelial cell apical/basal polarity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0045211	postsynaptic membrane	 54	0.999116338731132	1	11	43	1889	2901	0.519337231968811
GO:0045214	sarcomere organization	 19	0.667415580666289	1	7	12	1893	2932	0.939279778393352
GO:0045216	cell-cell junction organization	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0045236	CXCR chemokine receptor binding	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0045292	mRNA cis splicing, via spliceosome	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0045294	alpha-catenin binding	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0045296	cadherin binding	 18	0.771864061286588	1	6	12	1894	2932	0.849824561403509
GO:0045324	late endosome to vacuole transport	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045332	phospholipid translocation	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0045333	cellular respiration	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045334	clathrin-coated endocytic vesicle	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045335	phagocytic vesicle	 26	0.176474552524475	1	13	13	1887	2931	1.27473684210526
GO:0045348	positive regulation of MHC class II biosynthetic process	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0045410	positive regulation of interleukin-6 biosynthetic process	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045429	positive regulation of nitric oxide biosynthetic process	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0045444	fat cell differentiation	 30	0.992986775781825	1	6	24	1894	2920	0.509894736842105
GO:0045445	myoblast differentiation	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0045453	bone resorption	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0045454	cell redox homeostasis	 19	0.000488343766926765	0.125138090274984	15	4	1885	2940	2.01274238227147
GO:0045471	response to ethanol	 57	0.780990553631889	1	20	37	1880	2907	0.89455216989843
GO:0045494	photoreceptor cell maintenance	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0045499	chemorepellent activity	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0045505	dynein intermediate chain binding	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0045579	positive regulation of B cell differentiation	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0045582	positive regulation of T cell differentiation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045591	positive regulation of regulatory T cell differentiation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0045595	regulation of cell differentiation	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0045596	negative regulation of cell differentiation	 16	0.817597227778807	1	5	11	1895	2933	0.796710526315789
GO:0045597	positive regulation of cell differentiation	 27	0.508518661199015	1	11	16	1889	2928	1.03867446393762
GO:0045598	regulation of fat cell differentiation	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0045599	negative regulation of fat cell differentiation	 20	0.222009403104782	1	10	10	1890	2934	1.27473684210526
GO:0045600	positive regulation of fat cell differentiation	 20	0.112477934287839	0.929757118105124	11	9	1889	2935	1.40221052631579
GO:0045602	negative regulation of endothelial cell differentiation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0045603	positive regulation of endothelial cell differentiation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0045616	regulation of keratinocyte differentiation	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0045618	positive regulation of keratinocyte differentiation	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0045638	negative regulation of myeloid cell differentiation	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0045648	positive regulation of erythrocyte differentiation	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0045651	positive regulation of macrophage differentiation	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0045654	positive regulation of megakaryocyte differentiation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0045662	negative regulation of myoblast differentiation	 13	0.402691105215304	1	6	7	1894	2937	1.17668016194332
GO:0045663	positive regulation of myoblast differentiation	 15	0.899591512753179	1	4	11	1896	2933	0.679859649122807
GO:0045664	regulation of neuron differentiation	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0045665	negative regulation of neuron differentiation	 26	0.296802615903229	1	12	14	1888	2930	1.17668016194332
GO:0045666	positive regulation of neuron differentiation	 47	0.265723306090796	1	21	26	1879	2918	1.13912653975364
GO:0045667	regulation of osteoblast differentiation	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0045668	negative regulation of osteoblast differentiation	 24	0.190133270384047	1	12	12	1888	2932	1.27473684210526
GO:0045669	positive regulation of osteoblast differentiation	 33	0.947129868988224	1	9	24	1891	2920	0.695311004784689
GO:0045670	regulation of osteoclast differentiation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0045671	negative regulation of osteoclast differentiation	  9	1	1	0	9	1900	2935	0
GO:0045672	positive regulation of osteoclast differentiation	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0045687	positive regulation of glial cell differentiation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
