Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0060252	positive regulation of glial cell proliferation	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0060253	negative regulation of glial cell proliferation	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0060271	cilium assembly	 31	0.769365052194149	1	10	21	1611	2729	0.869833436150524
GO:0060291	long-term synaptic potentiation	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0060292	long-term synaptic depression	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0060315	negative regulation of ryanodine-sensitive calcium-release channel activity	  8	0.0339172851015134	0.448933792822859	6	2	1615	2748	2.02236273904997
GO:0060317	cardiac epithelial to mesenchymal transition	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0060324	face development	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0060325	face morphogenesis	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0060326	cell chemotaxis	 26	0.515996922216781	1	10	16	1611	2734	1.0371090969487
GO:0060337	type I interferon signaling pathway	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0060346	bone trabecula formation	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0060348	bone development	 22	0.071637525527402	0.530971400346884	12	10	1609	2740	1.47080926476361
GO:0060349	bone morphogenesis	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0060384	innervation	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0060390	regulation of SMAD protein signal transduction	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0060391	positive regulation of SMAD protein signal transduction	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	  5	1	1	0	5	1621	2745	0
GO:0060395	SMAD protein signal transduction	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
GO:0060412	ventricular septum morphogenesis	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0060429	epithelium development	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0060441	epithelial tube branching involved in lung morphogenesis	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0060444	branching involved in mammary gland duct morphogenesis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0060546	negative regulation of necroptotic process	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0060548	negative regulation of cell death	 42	0.37882285973298	0.98536875238176	17	25	1604	2725	1.09143385916982
GO:0060612	adipose tissue development	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0060674	placenta blood vessel development	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0060707	trophoblast giant cell differentiation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0060711	labyrinthine layer development	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0060716	labyrinthine layer blood vessel development	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0060740	prostate gland epithelium morphogenesis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0060749	mammary gland alveolus development	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0060766	negative regulation of androgen receptor signaling pathway	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0060828	regulation of canonical Wnt signaling pathway	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0060976	coronary vasculature development	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0060982	coronary artery morphogenesis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0060993	kidney morphogenesis	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0060997	dendritic spine morphogenesis	  6	1	1	0	6	1621	2744	0
GO:0060999	positive regulation of dendritic spine development	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0061003	positive regulation of dendritic spine morphogenesis	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0061024	membrane organization	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0061025	membrane fusion	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0061037	negative regulation of cartilage development	  5	1	1	0	5	1621	2745	0
GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0061053	somite development	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0061077	chaperone-mediated protein folding	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0061098	positive regulation of protein tyrosine kinase activity	 12	0.0086204369847812	0.25166398176999	9	3	1612	2747	2.02236273904997
GO:0061099	negative regulation of protein tyrosine kinase activity	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0061136	regulation of proteasomal protein catabolic process	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0061158	3	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	 11	0.387196429366767	0.98536875238176	5	6	1616	2744	1.22567438730301
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0061298	retina vasculature development in camera-type eye	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0061299	retina vasculature morphogenesis in camera-type eye	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0061337	cardiac conduction	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0061351	neural precursor cell proliferation	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0061436	establishment of skin barrier	  6	1	1	0	6	1621	2744	0
GO:0061469	regulation of type B pancreatic cell proliferation	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0061512	protein localization to cilium	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0061564	axon development	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0061630	ubiquitin protein ligase activity	 74	0.996969136959641	1	17	57	1604	2693	0.619462460609901
GO:0061631	ubiquitin conjugating enzyme activity	 14	0.640581869348199	1	5	9	1616	2741	0.963029875738081
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0061952	midbody abscission	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0065003	protein-containing complex assembly	 28	0.0550817326472331	0.528541035757744	15	13	1606	2737	1.44454481360712
GO:0070006	metalloaminopeptidase activity	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0070034	telomerase RNA binding	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	 19	0.0523143911979482	0.528541035757744	11	8	1610	2742	1.56112211435436
GO:0070062	extracellular exosome	 27	0.0834246541008087	0.602722059046499	14	13	1607	2737	1.39817670847899
GO:0070063	RNA polymerase binding	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0070064	proline-rich region binding	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0070098	chemokine-mediated signaling pathway	 10	0.933226906869315	1	2	8	1619	2742	0.539296730413325
GO:0070102	interleukin-6-mediated signaling pathway	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0070131	positive regulation of mitochondrial translation	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0070182	DNA polymerase binding	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0070207	protein homotrimerization	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0070262	peptidyl-serine dephosphorylation	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0070273	phosphatidylinositol-4-phosphate binding	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0070300	phosphatidic acid binding	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0070301	cellular response to hydrogen peroxide	 29	0.076056669223745	0.557943924741371	15	14	1606	2736	1.39473292348274
GO:0070306	lens fiber cell differentiation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0070330	aromatase activity	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0070371	ERK1 and ERK2 cascade	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0070372	regulation of ERK1 and ERK2 cascade	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0070373	negative regulation of ERK1 and ERK2 cascade	 22	0.272760377083504	0.881771117328705	10	12	1611	2738	1.22567438730301
GO:0070374	positive regulation of ERK1 and ERK2 cascade	 72	0.243987283328796	0.874292856505159	30	42	1591	2708	1.12353485502776
GO:0070382	exocytic vesicle	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0070402	NADPH binding	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0070403	NAD+ binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0070412	R-SMAD binding	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0070469	respirasome	 15	0.990663624112368	1	2	13	1619	2737	0.359531153608883
GO:0070491	repressing transcription factor binding	 16	0.0934465963216342	0.641128805938118	9	7	1612	2743	1.51677205428748
GO:0070507	regulation of microtubule cytoskeleton organization	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0070509	calcium ion import	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0070527	platelet aggregation	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0070528	protein kinase C signaling	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0070534	protein K63-linked ubiquitination	 16	0.899893321190038	1	4	12	1617	2738	0.674120913016656
GO:0070536	protein K63-linked deubiquitination	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0070542	response to fatty acid	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0070555	response to interleukin-1	 12	0.260583248437255	0.874292856505159	6	6	1615	2744	1.34824182603331
GO:0070577	lysine-acetylated histone binding	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0070584	mitochondrion morphogenesis	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0070588	calcium ion transmembrane transport	 35	0.0279143341837555	0.448381840769795	19	16	1602	2734	1.46380541112188
GO:0070628	proteasome binding	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0070728	leucine binding	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0070742	C2H2 zinc finger domain binding	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0070830	bicellular tight junction assembly	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0070840	dynein complex binding	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0070885	negative regulation of calcineurin-NFAT signaling cascade	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0070888	E-box binding	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0070914	UV-damage excision repair	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0070932	histone H3 deacetylation	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0070936	protein K48-linked ubiquitination	 23	0.497589966419079	1	9	14	1612	2736	1.05514577689564
GO:0070971	endoplasmic reticulum exit site	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0070979	protein K11-linked ubiquitination	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0070986	left/right axis specification	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0071005	U2-type precatalytic spliceosome	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0071007	U2-type catalytic step 2 spliceosome	 10	0.990342195753722	1	1	9	1620	2741	0.269648365206663
GO:0071011	precatalytic spliceosome	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0071013	catalytic step 2 spliceosome	 28	0.992520654382564	1	5	23	1616	2727	0.48151493786904
GO:0071108	protein K48-linked deubiquitination	 13	0.913779546461806	1	3	10	1618	2740	0.622265458169221
GO:0071158	positive regulation of cell cycle arrest	 13	0.913779546461806	1	3	10	1618	2740	0.622265458169221
GO:0071222	cellular response to lipopolysaccharide	 44	0.810714062942605	1	14	30	1607	2720	0.857972071112108
GO:0071230	cellular response to amino acid stimulus	 26	0.000855318142133281	0.0757055033558294	18	8	1603	2742	1.86679637450766
GO:0071233	cellular response to leucine	  7	0.0123627495615496	0.280712908695187	6	1	1615	2749	2.31127170177139
GO:0071260	cellular response to mechanical stimulus	 35	0.560994977304158	1	13	22	1608	2728	1.0015510707676
GO:0071276	cellular response to cadmium ion	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0071277	cellular response to calcium ion	 34	0.370474899044366	0.98536875238176	14	20	1607	2730	1.11031679790979
GO:0071285	cellular response to lithium ion	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0071300	cellular response to retinoic acid	 18	0.185113328194816	0.848800072337835	9	9	1612	2741	1.34824182603331
GO:0071310	cellular response to organic substance	 16	0.0343632310865322	0.448933792822859	10	6	1611	2744	1.68530228254164
GO:0071313	cellular response to caffeine	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0071318	cellular response to ATP	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0071320	cellular response to cAMP	 15	0.866800508304316	1	4	11	1617	2739	0.719062307217767
GO:0071333	cellular response to glucose stimulus	 27	0.574467342435252	1	10	17	1611	2733	0.998697648913565
GO:0071339	MLL1 complex	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0071345	cellular response to cytokine stimulus	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0071346	cellular response to interferon-gamma	 31	0.769365052194149	1	10	21	1611	2729	0.869833436150524
GO:0071347	cellular response to interleukin-1	 24	0.718996869076368	1	8	16	1613	2734	0.898827884022209
GO:0071353	cellular response to interleukin-4	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0071356	cellular response to tumor necrosis factor	 38	0.80800515667715	1	12	26	1609	2724	0.851521153284198
GO:0071360	cellular response to exogenous dsRNA	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0071361	cellular response to ethanol	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0071363	cellular response to growth factor stimulus	 33	0.20529915411488	0.874292856505159	15	18	1606	2732	1.22567438730301
GO:0071364	cellular response to epidermal growth factor stimulus	 19	0.765602332251481	1	6	13	1615	2737	0.851521153284198
GO:0071372	cellular response to follicle-stimulating hormone stimulus	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
